first_name,last_name,season,season_type,league,team,games,starts,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus,first_name_norm_x,last_name_norm_x,full_name_norm_x,in_nba,plus_minus,calculated_possessions,plays_used,birth_date,first_name_norm_y,last_name_norm_y,full_name_norm_y
Bartoli,Catanella,2011.0,Full Season,NBA,Lakers,92.0,36.0,2924.55,1301.0,446.0,793.0,72.0,198.0,193.0,284.0,45.0,188.0,587.0,270.0,0.0,154.0,49.0,0.0,0.0,65.0,225.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5826.5,5500.0858,8361.4168,19.8798,0.5829,0.1998,0.2866,7.6676,24.3588,14.6182,15.7882,1.1581000000000001,1.7276,12.1264,3.1046,bartoli,catanella,bartoli|catanella,,374.0,5826.5,1305.0,1979-11-10,bartoli,catanella,bartoli|catanella
Bartoli,Catanella,2012.0,Full Season,NBA,Mavericks,50.0,4.0,1027.0333,332.0,95.0,238.0,28.0,111.0,58.0,98.0,28.0,36.0,172.0,83.0,0.0,52.0,20.0,0.0,0.0,18.0,97.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2095.0,1955.2939,6482.5313,20.0547,0.4233,0.3181,0.2808,4.9687,17.8903,11.6425,13.3518,1.083,1.907,11.7085,-3.2206,bartoli,catanella,bartoli|catanella,,-79.0,2095.0,444.0,1979-11-10,bartoli,catanella,bartoli|catanella
Bartoli,Catanella,2013.0,Full Season,NBA,Clippers,88.0,3.0,1723.2133,360.0,134.0,292.0,23.0,104.0,23.0,48.0,25.0,121.0,382.0,153.0,0.0,96.0,74.0,0.0,0.0,63.0,230.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3476.5,3264.4521,8020.878,13.659,0.4315,0.2626,0.1212,8.7935,27.691,18.9893,14.3271,2.2612,3.0333,18.7091,-0.88,bartoli,catanella,bartoli|catanella,,252.0,3476.5,519.0,1979-11-10,bartoli,catanella,bartoli|catanella
Bartolome,Koshwal,2021.0,Full Season,EuroLeague,Gators,25.0,24.0,704.31,286.0,55.0,110.0,45.0,117.0,41.0,51.0,4.0,18.0,54.0,33.0,0.0,32.0,25.0,0.0,0.0,3.0,37.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.4007,1237.4007,1756.9329,19.4432,0.5733,0.5154,0.2247,2.5220000000000002,9.4548,6.3312,6.404,2.56,0.29610000000000003,11.3701,-0.7592,bartolome,koshwal,bartolome|koshwal,False,,,,1992-07-15,bartolome,koshwal,bartolome|koshwal
Bartolome,Koshwal,2021.0,Full Season,Spain - ACB,Gators,21.0,18.0,625.95,264.0,49.0,101.0,41.0,112.0,43.0,49.0,6.0,23.0,57.0,33.0,0.0,19.0,26.0,0.0,0.0,2.0,38.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.6016,1136.6016,1525.2778,19.419,0.5628000000000001,0.5258,0.23,6.0981,13.3856,9.1586,9.0669,2.193,0.1976,7.4933,2.5756,bartolome,koshwal,bartolome|koshwal,False,,,,1992-07-15,bartolome,koshwal,bartolome|koshwal
Basden,Collison,2021.0,Full Season,EuroLeague,Greyhounds,19.0,14.0,383.02,194.0,86.0,139.0,3.0,10.0,13.0,15.0,4.0,24.0,54.0,11.0,0.0,14.0,14.0,0.0,0.0,23.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.5408,683.5408,1802.4369,21.5084,0.6234000000000001,0.0671,0.10070000000000001,8.5359,21.0288,14.3856,4.8859,2.2167,6.8786000000000005,8.2547,1.9181,basden,collison,basden|collison,False,,,,1995-11-24,basden,collison,basden|collison
Baston,Seeley,2012.0,Full Season,EuroLeague,Great Danes,7.0,4.0,149.44,52.0,15.0,34.0,3.0,8.0,13.0,21.0,5.0,4.0,17.0,11.0,0.0,7.0,6.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.2326,265.2326,1144.7633,18.9118,0.5074000000000001,0.1905,0.5,2.7748,13.6708,7.906,13.5795,2.0825,0.0,12.0192,-0.6404000000000001,baston,seeley,baston|seeley,True,,,,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2010.0,Full Season,NBA,Nuggets,71.0,8.0,1435.1833,589.0,178.0,332.0,38.0,93.0,119.0,159.0,50.0,46.0,86.0,219.0,0.0,90.0,54.0,0.0,0.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054.5,2836.1235,8386.739,18.0794,0.595,0.21880000000000002,0.37410000000000004,3.4994,8.3194,5.4131,22.2692,1.9546000000000001,0.5341,15.3857,0.9041,baston,seeley,baston|seeley,,182.0,3054.5,600.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2011.0,Full Season,NBA,Nuggets,85.0,36.0,2269.5,1011.0,298.0,558.0,74.0,182.0,193.0,248.0,75.0,74.0,152.0,396.0,0.0,143.0,85.0,0.0,0.0,5.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4802.5,4515.3297,8318.3933,19.5189,0.5953,0.2459,0.3351,4.8507,7.061,7.3178,28.4039,1.9727000000000001,0.3312,14.4136,2.3504,baston,seeley,baston|seeley,,226.0,4802.5,1007.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2012.0,Full Season,NBA,Nuggets,68.0,68.0,2365.9,1132.0,348.0,648.0,82.0,228.0,190.0,235.0,78.0,58.0,187.0,443.0,0.0,157.0,89.0,0.0,0.0,7.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896.0,4624.1539,6926.7515,21.3883,0.5779000000000001,0.26030000000000003,0.26830000000000004,2.8696,8.9516,6.7201,29.6494,1.7744,0.329,13.8156,3.3728,baston,seeley,baston|seeley,,176.0,4896.0,1149.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2013.0,Full Season,NBA,Nuggets,79.0,77.0,2748.7967,1344.0,407.0,827.0,89.0,253.0,263.0,344.0,113.0,41.0,177.0,549.0,0.0,195.0,117.0,0.0,0.0,8.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816.0,5451.8662,8466.9798,22.4792,0.5457000000000001,0.2343,0.3185,0.9027000000000001,6.6011,4.1273,29.2485,2.396,0.3431,13.6712,1.9948000000000001,baston,seeley,baston|seeley,,230.0,5816.0,1445.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2014.0,Full Season,NBA,Nuggets,62.0,61.0,2221.55,1090.0,275.0,604.0,72.0,202.0,324.0,406.0,58.0,40.0,175.0,543.0,0.0,200.0,100.0,0.0,0.0,10.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4827.5,4539.0478,8072.642,22.6673,0.5535,0.2506,0.5037,2.3223000000000003,8.1364,4.9407,37.3936,2.3153,0.5991000000000001,16.8828,2.3441,baston,seeley,baston|seeley,,-45.0,4827.5,1215.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2015.0,Full Season,NBA,Nuggets,75.0,75.0,2665.4167,1143.0,334.0,721.0,70.0,205.0,265.0,363.0,58.0,42.0,192.0,720.0,0.0,185.0,92.0,0.0,0.0,9.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5661.0,5336.7979,7960.8973,20.6035,0.5264,0.2214,0.392,2.6384,7.3092,4.5506,42.522,1.7778,0.0682,14.5587,2.1079,baston,seeley,baston|seeley,,-33.0,5661.0,1288.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2016.0,Full Season,NBA,,73.0,13.0,1484.7667,389.0,109.0,261.0,36.0,111.0,63.0,92.0,30.0,27.0,100.0,247.0,0.0,101.0,56.0,6.0,1.0,7.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3234.5,3010.7735,8572.9284,14.9511,0.47190000000000004,0.301,0.2501,3.3133,9.3214,5.7396,25.1566,2.0636,0.4419,19.6838,-3.6738,baston,seeley,baston|seeley,,-193.0,3234.5,520.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2017.0,Full Season,NBA,Kings,69.0,25.0,1732.1167,681.0,203.0,404.0,34.0,118.0,173.0,217.0,53.0,44.0,135.0,334.0,15.0,129.0,74.0,129.0,77.0,6.0,119.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3663.0,3423.2647,7857.9583,19.5234,0.5514,0.22610000000000002,0.4157,3.3799,7.7658000000000005,5.6251999999999995,31.3735,2.3141,0.2657,17.2811,-0.9329000000000001,baston,seeley,baston|seeley,,-164.0,3663.0,762.0,1987-11-20,baston,seeley,baston|seeley
Baston,Seeley,2018.0,Full Season,NBA,Wizards,5.0,0.0,96.3,29.0,4.0,18.0,5.0,8.0,6.0,6.0,4.0,2.0,11.0,15.0,0.0,3.0,3.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,193.9546,8577.909,14.4956,0.5063,0.30770000000000003,0.2308,3.9118,13.5368,7.0402,20.8865,1.5756000000000001,0.0,9.4817,-0.2492,baston,seeley,baston|seeley,,-3.0,201.0,32.0,1987-11-20,baston,seeley,baston|seeley
Batista,Shoutvin,2021.0,Full Season,EuroCup,Fighting Irish,11.0,2.0,261.24,162.0,45.0,73.0,11.0,31.0,39.0,49.0,4.0,5.0,15.0,46.0,0.0,24.0,8.0,0.0,0.0,0.0,17.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.6904,464.6904,933.8705,27.8817,0.6451,0.29810000000000003,0.4712,3.5276,7.5446,4.8354,32.1122,2.2677,0.0,16.0471,3.2032,batista,shoutvin,batista|shoutvin,False,,,,1998-01-22,batista,shoutvin,batista|shoutvin
Batista,Shoutvin,2021.0,Full Season,Spain - ACB,Fighting Irish,19.0,4.0,354.5,149.0,46.0,93.0,10.0,52.0,27.0,37.0,3.0,7.0,19.0,56.0,0.0,49.0,7.0,0.0,0.0,2.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.7619,641.7619,1519.3013,28.3287,0.46190000000000003,0.35860000000000003,0.25520000000000004,3.6371,7.7282,5.7379999999999995,27.7874,1.1489,1.2147000000000001,23.3023,-8.7692,batista,shoutvin,batista|shoutvin,False,,,,1998-01-22,batista,shoutvin,batista|shoutvin
Batiste,Cassell,2019.0,Full Season,EuroLeague,Nittany Lions,29.0,2.0,755.14,388.0,91.0,168.0,36.0,108.0,98.0,125.0,6.0,36.0,85.0,18.0,0.0,43.0,18.0,0.0,0.0,14.0,40.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.9726,1293.9726,2073.3822,25.7841,0.5861000000000001,0.39130000000000004,0.4529,5.92,14.8974,10.9915,6.5524000000000004,1.9245,2.5654,11.4973,-2.7535,batiste,cassell,batiste|cassell,True,,,,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2020.0,Full Season,EuroLeague,Blue Demons,28.0,20.0,730.53,316.0,69.0,114.0,44.0,118.0,46.0,69.0,7.0,20.0,89.0,34.0,0.0,29.0,30.0,0.0,0.0,9.0,42.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.1644,1247.1644,2065.7281,20.7309,0.6022000000000001,0.5086,0.2974,3.1886,19.1336,9.8963,9.6408,2.6075,1.4635,9.9533,3.0439,batiste,cassell,batiste|cassell,True,,,,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2021.0,Full Season,EuroLeague,Monarchs,25.0,13.0,495.54,214.0,60.0,96.0,18.0,53.0,40.0,56.0,6.0,10.0,61.0,21.0,0.0,21.0,13.0,0.0,0.0,3.0,38.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.6391,858.6391,1750.0408,19.9378,0.6162000000000001,0.3557,0.3758,3.1404,16.8095,11.0012,9.277,1.8721,0.5631,10.7891,-1.4135,batiste,cassell,batiste|cassell,True,,,,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2021.0,Full Season,Spain - ACB,Monarchs,19.0,8.0,326.56,131.0,35.0,62.0,12.0,37.0,25.0,40.0,2.0,8.0,35.0,14.0,0.0,27.0,8.0,0.0,0.0,2.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.2802,591.2802,1593.364,21.453,0.5617,0.37370000000000003,0.404,3.1281,15.3568,8.3815,7.1468,1.0717,0.8944000000000001,18.8022,-3.4808,batiste,cassell,batiste|cassell,True,,,,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2012.0,Full Season,NBA,Timberwolves,66.0,15.0,1417.6833,583.0,168.0,360.0,37.0,138.0,136.0,195.0,46.0,77.0,234.0,38.0,0.0,77.0,30.0,0.0,0.0,31.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,2755.8551,6197.1992,20.735500000000002,0.4993,0.2771,0.3916,6.0179,18.176,12.0689,3.582,0.9528000000000001,1.4601,11.6525,-2.0974,batiste,cassell,batiste|cassell,,-107.0,2916.0,675.0,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2013.0,Full Season,NBA,Timberwolves,78.0,56.0,1915.8167,933.0,273.0,590.0,65.0,196.0,192.0,272.0,67.0,96.0,334.0,46.0,0.0,101.0,44.0,0.0,0.0,37.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3881.5,3705.4853,7632.1734,23.5233,0.5151,0.2494,0.3461,5.8033,19.7201,12.1458,5.3806,1.4503,1.3366,10.033,-1.4704000000000002,batiste,cassell,batiste|cassell,,-184.0,3881.5,1024.0,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2014.0,Full Season,NBA,,78.0,15.0,1820.15,624.0,180.0,383.0,26.0,99.0,186.0,259.0,32.0,71.0,252.0,56.0,0.0,76.0,48.0,0.0,0.0,20.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,3587.7697,7818.4421,16.2143,0.5247,0.20350000000000001,0.5436,3.6165000000000003,15.0505,9.9719,7.3956,1.3131,0.598,11.3384,-2.0119,batiste,cassell,batiste|cassell,,-180.0,3844.0,697.0,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2015.0,Full Season,NBA,Kings,74.0,6.0,1461.6833,617.0,168.0,329.0,49.0,156.0,134.0,196.0,35.0,41.0,161.0,50.0,0.0,56.0,34.0,0.0,0.0,4.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3139.5,2903.6019,7888.3045,18.9212,0.5401,0.3216,0.4041,2.9094,12.455,6.9388000000000005,7.9879,1.1638,0.6147,8.928,-1.9515,batiste,cassell,batiste|cassell,,-261.0,3139.5,637.0,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2016.0,Full Season,NBA,Knicks,80.0,9.0,1434.8833,746.0,210.0,415.0,44.0,150.0,194.0,256.0,37.0,47.0,249.0,75.0,0.0,61.0,29.0,0.0,0.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,2791.8379,7706.8773,23.2862,0.5504,0.2655,0.4531,5.206,19.0198,10.4133,9.0035,0.8895000000000001,0.22160000000000002,8.2584,0.2516,batiste,cassell,batiste|cassell,,-202.0,3001.0,761.0,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2017.0,Full Season,NBA,,58.0,11.0,842.0333,325.0,83.0,157.0,33.0,102.0,60.0,91.0,18.0,20.0,113.0,32.0,41.0,31.0,14.0,27.0,17.0,8.0,60.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1747.5,1680.3916,8873.5458,17.4243,0.5574,0.4051,0.34900000000000003,1.5804,13.4063,8.6491,5.029,0.8068000000000001,1.1051,9.6014,-2.6036,batiste,cassell,batiste|cassell,,-84.0,1747.5,334.0,1991-04-15,batiste,cassell,batiste|cassell
Batiste,Cassell,2018.0,Full Season,NBA,Lakers,2.0,0.0,8.5167,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,17.8038,8322.1573,19.9261,0.25,0.5,0.0,0.0,12.5849,6.6222,0.0,0.0,0.0,0.0,-16.6652,batiste,cassell,batiste|cassell,,-5.0,22.5,4.0,1991-04-15,batiste,cassell,batiste|cassell
Batum,Fontaine,2021.0,Full Season,EuroLeague,Buffaloes,23.0,2.0,368.4,161.0,45.0,79.0,21.0,50.0,8.0,13.0,3.0,6.0,30.0,56.0,0.0,28.0,19.0,0.0,0.0,1.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.6659,653.6659,1657.2596,21.637,0.5975,0.3876,0.1008,2.2387,11.4614,5.905,30.6583,2.9239,0.8513000000000001,17.2075,1.0128,batum,fontaine,batum|fontaine,False,,,,1993-03-26,batum,fontaine,batum|fontaine
Baxter,Balvin,2013.0,Full Season,Spain - ACB,Colonials,6.0,0.0,70.75,16.0,6.0,16.0,0.0,0.0,4.0,8.0,0.0,4.0,13.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.8928,126.8928,2466.1212,17.3862,0.4098,0.0,0.5,7.8645,22.1981,15.8747,4.2715,1.3148,4.4149,23.511,-8.6514,baxter,balvin,baxter|balvin,False,,,,1979-06-19,baxter,balvin,baxter|balvin
Baynes,Peterson,2021.0,Full Season,EuroLeague,Great Danes,23.0,1.0,479.89,158.0,50.0,94.0,12.0,34.0,22.0,29.0,6.0,6.0,35.0,61.0,0.0,38.0,14.0,0.0,0.0,0.0,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.8518,811.8518,1759.4223,19.4785,0.5612,0.2656,0.22660000000000002,1.5689000000000002,10.6902,5.0179,19.884,1.4362,0.0,21.2576,-3.1846,baynes,peterson,baynes|peterson,False,,,,2000-11-05,baynes,peterson,baynes|peterson
Beane,Alexandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-21,beane,alexandre,beane|alexandre
Beasley,San,2021.0,Full Season,Spain - ACB,Dons,17.0,4.0,274.67,72.0,13.0,18.0,13.0,33.0,7.0,7.0,0.0,11.0,18.0,4.0,0.0,8.0,9.0,0.0,0.0,3.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.6691,489.6691,1355.8772,11.0684,0.6657000000000001,0.6471,0.1373,5.3763,8.4447,8.2969,1.0717,1.5116,0.9145000000000001,12.8866,0.1149,beasley,san,beasley|san,False,,,,1993-11-08,beasley,san,beasley|san
Beau,Tambone,2016.0,Full Season,Italy - Liga A,Purple Aces,30.0,30.0,995.0,429.0,158.0,337.0,12.0,63.0,77.0,116.0,24.0,30.0,68.0,110.0,0.0,85.0,48.0,0.0,0.0,6.0,86.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.5664,1855.5664,2247.1935,25.3544,0.4756,0.1575,0.29,5.0714,9.2308,6.9491,20.7378,3.1322,1.1027,15.857,-1.7477,beau,tambone,beau|tambone,True,,,,1992-11-12,beau,tambone,beau|tambone
Beau,Tambone,2020.0,Full Season,EuroCup,Cardinals,7.0,7.0,231.02,123.0,31.0,64.0,12.0,35.0,25.0,32.0,4.0,1.0,16.0,56.0,0.0,16.0,6.0,0.0,0.0,1.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.7849,403.7849,699.1412,28.4595,0.5439,0.35350000000000004,0.32320000000000004,1.6042,8.9675,4.375,49.3742,1.4348,0.4088,12.3954,0.666,beau,tambone,beau|tambone,True,,,,1992-11-12,beau,tambone,beau|tambone
Beau,Tambone,2020.0,Full Season,EuroLeague,Gators,7.0,5.0,176.65,64.0,19.0,35.0,6.0,21.0,8.0,11.0,1.0,2.0,6.0,26.0,0.0,8.0,2.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.1124,307.1124,2086.0594,19.0488,0.526,0.375,0.19640000000000002,1.585,3.7048,4.6487,26.4527,1.1381000000000001,0.0,11.6212,-4.922,beau,tambone,beau|tambone,True,,,,1992-11-12,beau,tambone,beau|tambone
Beau,Tambone,2020.0,Full Season,Spain - ACB,Gators,4.0,4.0,96.71,36.0,11.0,18.0,3.0,9.0,5.0,8.0,0.0,3.0,10.0,11.0,0.0,9.0,5.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.8446,172.8446,2251.9553,19.6002,0.5898,0.33330000000000004,0.2963,4.6058,12.6965,9.3613,19.2929,3.0927,0.0,22.7733,-0.2207,beau,tambone,beau|tambone,True,,,,1992-11-12,beau,tambone,beau|tambone
Beau,Tambone,2017.0,Full Season,NBA,Thunder,66.0,1.0,993.3,188.0,66.0,162.0,13.0,66.0,17.0,31.0,12.0,19.0,71.0,135.0,3.0,43.0,29.0,65.0,28.0,7.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.5,2025.1302,8564.9572,12.1734,0.389,0.28950000000000004,0.136,2.5294,8.3668,6.5026,21.1951,1.3333,0.4147,15.1068,-3.0407,beau,tambone,beau|tambone,,-166.0,2090.5,285.0,1992-11-12,beau,tambone,beau|tambone
Belinelli,Ariza,2021.0,Full Season,EuroLeague,Monarchs,1.0,0.0,1.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2575,3.2575,1750.0408,27.0002,0.0,1.0,0.0,0.0,101.2568,75.1464,72.2908,0.0,0.0,0.0,11.5927,belinelli,ariza,belinelli|ariza,False,,,,2002-01-05,belinelli,ariza,belinelli|ariza
Belinelli,Ariza,2021.0,Full Season,Spain - ACB,Monarchs,2.0,0.0,6.08,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0086,11.0086,1593.364,39.1573,0.3472,0.5,1.0,0.0,19.6135,10.8915,24.6828,0.0,0.0,40.9836,-21.795,belinelli,ariza,belinelli|ariza,False,,,,2002-01-05,belinelli,ariza,belinelli|ariza
Bellas,Sahar,2014.0,Full Season,Spain - ACB,Colonials,34.0,24.0,881.09,389.0,122.0,224.0,39.0,127.0,28.0,37.0,21.0,81.0,122.0,21.0,0.0,36.0,33.0,0.0,0.0,21.0,76.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.8026,1594.8026,2461.6567,22.0027,0.5296000000000001,0.3618,0.10540000000000001,10.0921,20.8525,14.2481,3.6805,1.8397000000000001,2.2281,8.9268,-2.2245,bellas,sahar,bellas|sahar,True,,,,1989-11-14,bellas,sahar,bellas|sahar
Bellas,Sahar,2018.0,Full Season,NBA,Grizzlies,4.0,0.0,75.1,22.0,5.0,9.0,4.0,12.0,0.0,0.0,1.0,4.0,7.0,7.0,7.0,3.0,2.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,148.5298,7794.3511,14.3492,0.5238,0.5714,0.0,5.7886,10.7297,9.8031,14.4287,1.5217,0.0,12.5,-4.1218,bellas,sahar,bellas|sahar,,10.0,160.0,24.0,1989-11-14,bellas,sahar,bellas|sahar
Bellato,Telfair,2021.0,Full Season,EuroLeague,Golden Panthers,18.0,2.0,343.69,166.0,33.0,82.0,17.0,45.0,49.0,58.0,5.0,9.0,29.0,26.0,0.0,20.0,14.0,0.0,0.0,5.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.1166,622.1166,1746.7595,24.3984,0.5442,0.3543,0.4567,4.5633,10.9308,7.2639,12.0125,2.2819000000000003,1.5285000000000002,11.5929,-4.8908000000000005,bellato,telfair,bellato|telfair,False,,,,1987-12-20,bellato,telfair,bellato|telfair
Ben,Yanyuhang,2012.0,Full Season,EuroLeague,Huskies,20.0,20.0,506.04,181.0,56.0,107.0,15.0,44.0,24.0,30.0,12.0,12.0,44.0,77.0,0.0,36.0,19.0,0.0,0.0,0.0,46.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.7204,876.7204,1386.0165,20.1135,0.5512,0.2914,0.19870000000000002,2.4364,12.6137,7.809,27.3754,1.8271000000000002,0.0,17.982,2.0637,ben,yanyuhang,ben|yanyuhang,False,,,,1986-04-18,ben,yanyuhang,ben|yanyuhang
Ben,Yanyuhang,2012.0,Full Season,Spain - ACB,Huskies,36.0,35.0,928.96,391.0,110.0,210.0,31.0,81.0,78.0,103.0,13.0,27.0,92.0,103.0,0.0,64.0,32.0,0.0,0.0,0.0,80.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.4424,1659.4424,2608.0841,21.2652,0.5813,0.27840000000000004,0.354,4.0274,13.0565,9.8493,20.1625,1.6625,0.0,15.9872,1.5377,ben,yanyuhang,ben|yanyuhang,False,,,,1986-04-18,ben,yanyuhang,ben|yanyuhang
Ben,Yanyuhang,2013.0,Full Season,EuroLeague,Pilots,30.0,6.0,551.43,149.0,38.0,66.0,13.0,43.0,34.0,44.0,8.0,17.0,39.0,38.0,0.0,31.0,15.0,0.0,0.0,0.0,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.6844,946.6844,2077.2909,14.9434,0.5804,0.3945,0.4037,4.2854,10.3661,7.3396,14.2621,1.6467,0.0,19.4528,1.7894,ben,yanyuhang,ben|yanyuhang,False,,,,1986-04-18,ben,yanyuhang,ben|yanyuhang
Ben,Yanyuhang,2014.0,Full Season,EuroLeague,Pilots,30.0,7.0,517.8,145.0,39.0,64.0,13.0,43.0,28.0,34.0,5.0,11.0,36.0,60.0,0.0,22.0,20.0,0.0,0.0,1.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.9072,863.9072,2102.2142,14.7787,0.5945,0.40190000000000003,0.3178,4.4025,8.3959,5.5613,18.5754,2.3546,0.5124000000000001,15.282,2.8644,ben,yanyuhang,ben|yanyuhang,False,,,,1986-04-18,ben,yanyuhang,ben|yanyuhang
